external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates,amount_usd,chargeback
wR4UR0LcwzGtNs4Dmmcfh,True,GLOBALPAY,evt_1Ef0NLaUDPIDH9qqwMrCIex,2019-05-09T14:24:00.000Z,DECLINED,False,128149.44,CA,CAD,"{""CAD"":1.404335013626017,""EUR"":0.7378912858988409,""MXN"":25.080078652704664,""USD"":1,""SGD"":1.483702399204332,""AUD"":1.618759445090731,""GBP"":0.6762129179953813}",91252.75575741428,False
ESS0CRwT37RpwFu62Eb1A,True,GLOBALPAY,evt_1EgXddnXgkLhsYMt1V0vyn1,2019-05-09T19:12:00.000Z,ACCEPTED,False,128075.53,CA,CAD,"{""CAD"":1.404335013626017,""EUR"":0.7378912858988409,""MXN"":25.080078652704664,""USD"":1,""SGD"":1.483702399204332,""AUD"":1.618759445090731,""GBP"":0.6762129179953813}",91200.12586548476,False
_4LpGZpMKfnF2-qy2s4xE,True,GLOBALPAY,evt_1E6fcxR7xhwYehX_txtSNOz,2019-05-09T00:00:00.000Z,DECLINED,False,125926.9,AE,USD,"{""CAD"":1.4052415242356429,""EUR"":0.7350862085718768,""MXN"":25.08361173764419,""USD"":1,""SGD"":1.4789910612979975,""AUD"":1.6191591371531007,""GBP"":0.6783904452204899}",125926.9,False
ECNEIP1_5V5EXQLBiUjOu,True,GLOBALPAY,evt_1EGGgc7AF19yaTAIa4Oh5tE,2019-05-09T04:48:00.000Z,DECLINED,False,125742.15,AE,USD,"{""CAD"":1.4052415242356429,""EUR"":0.7350862085718768,""MXN"":25.08361173764419,""USD"":1,""SGD"":1.4789910612979975,""AUD"":1.6191591371531007,""GBP"":0.6783904452204899}",125742.15,False
UjlCdSggO5NPHerWXKiS0,True,GLOBALPAY,evt_1EChQh_gSd2kS7A5lpfmpqI,2019-05-09T09:36:00.000Z,DECLINED,False,125516.57,AE,USD,"{""CAD"":1.4052415242356429,""EUR"":0.7350862085718768,""MXN"":25.08361173764419,""USD"":1,""SGD"":1.4789910612979975,""AUD"":1.6191591371531007,""GBP"":0.6783904452204899}",125516.57,False
BVVgOTBpch9Qd60itz3UR,True,GLOBALPAY,evt_1Ez-sTYKq2hDpcSy3JfcvMS,2019-05-09T14:24:00.000Z,ACCEPTED,False,125809.38,AE,USD,"{""CAD"":1.4052415242356429,""EUR"":0.7350862085718768,""MXN"":25.08361173764419,""USD"":1,""SGD"":1.4789910612979975,""AUD"":1.6191591371531007,""GBP"":0.6783904452204899}",125809.38,False
hSmtwRDoncDa74ALgKtTa,True,GLOBALPAY,evt_1ETFfbJmQuoRlC13Iy4DUg8,2019-05-09T19:12:00.000Z,ACCEPTED,False,126479.43,AE,USD,"{""CAD"":1.4052415242356429,""EUR"":0.7350862085718768,""MXN"":25.08361173764419,""USD"":1,""SGD"":1.4789910612979975,""AUD"":1.6191591371531007,""GBP"":0.6783904452204899}",126479.43,False
Xd61JG_S-CKcCbm01-zBk,True,GLOBALPAY,evt_1EI3LYfRTVxA8j5UVxaeu8p,2019-05-10T00:00:00.000Z,DECLINED,False,124643.38,US,USD,"{""CAD"":1.4070496074844816,""EUR"":0.7352670381245167,""MXN"":25.07909412179081,""USD"":1,""SGD"":1.4783274461569258,""AUD"":1.62076725840347,""GBP"":0.6813262577543288}",124643.38,False
twn2FGLmQ6baCdXC10aRn,True,GLOBALPAY,evt_1ETMqftS4nIDjklBoisfK0m,2019-05-10T04:48:00.000Z,ACCEPTED,False,124715.05,US,USD,"{""CAD"":1.4070496074844816,""EUR"":0.7352670381245167,""MXN"":25.07909412179081,""USD"":1,""SGD"":1.4783274461569258,""AUD"":1.62076725840347,""GBP"":0.6813262577543288}",124715.05,False
Q_gTxeT5ZiqbjYzZ7oNbU,True,GLOBALPAY,evt_1E9Ni3X9fxvmEJZ_zLZmFbI,2019-05-10T09:36:00.000Z,ACCEPTED,False,125338.74,US,USD,"{""CAD"":1.4070496074844816,""EUR"":0.7352670381245167,""MXN"":25.07909412179081,""USD"":1,""SGD"":1.4783274461569258,""AUD"":1.62076725840347,""GBP"":0.6813262577543288}",125338.74,False
iFXsGJYokpeI1C4Q4XkiP,True,GLOBALPAY,evt_1EQjA8UUVm9S9_8rhY-et_N,2019-05-10T14:24:00.000Z,ACCEPTED,False,125530.18,US,USD,"{""CAD"":1.4070496074844816,""EUR"":0.7352670381245167,""MXN"":25.07909412179081,""USD"":1,""SGD"":1.4783274461569258,""AUD"":1.62076725840347,""GBP"":0.6813262577543288}",125530.18,False
2ZpvSbhgR2RIm-bBRKr6J,True,GLOBALPAY,evt_1EbQ5qcbW6oOtqZSyjjSRd-,2019-05-10T19:12:00.000Z,ACCEPTED,False,125440.39,US,USD,"{""CAD"":1.4070496074844816,""EUR"":0.7352670381245167,""MXN"":25.07909412179081,""USD"":1,""SGD"":1.4783274461569258,""AUD"":1.62076725840347,""GBP"":0.6813262577543288}",125440.39,False
DhotCgX8rrtxr_xT_YWJx,True,GLOBALPAY,evt_1EDKOLOnNorh6IoXIik9ABe,2019-05-10T00:00:00.000Z,DECLINED,False,117644.55,MX,MXN,"{""CAD"":1.4086109004171923,""EUR"":0.7334065066991663,""MXN"":25.077336476123737,""USD"":1,""SGD"":1.480089615277721,""AUD"":1.616985151565825,""GBP"":0.6809154813519546}",4691.269749162157,False
WLcoE7xmyGCztE3PG-on5,True,GLOBALPAY,evt_1EJp1jwWG3symIq6757gkEO,2019-05-10T04:48:00.000Z,ACCEPTED,False,117456.94,MX,MXN,"{""CAD"":1.4086109004171923,""EUR"":0.7334065066991663,""MXN"":25.077336476123737,""USD"":1,""SGD"":1.480089615277721,""AUD"":1.616985151565825,""GBP"":0.6809154813519546}",4683.788492124408,False
vN0DL7Uacanr2-e57eTL2,True,GLOBALPAY,evt_1E4ZD6qQ4g2kXwDdRAm3yPO,2019-05-10T09:36:00.000Z,ACCEPTED,False,117353.84,MX,MXN,"{""CAD"":1.4086109004171923,""EUR"":0.7334065066991663,""MXN"":25.077336476123737,""USD"":1,""SGD"":1.480089615277721,""AUD"":1.616985151565825,""GBP"":0.6809154813519546}",4679.6772102066425,False
2Odi68cbKQeQIh_Zb57Tv,True,GLOBALPAY,evt_1EFV4ix90dEWxhp-1zpJ54G,2019-05-10T14:24:00.000Z,ACCEPTED,False,117161.7,MX,MXN,"{""CAD"":1.4086109004171923,""EUR"":0.7334065066991663,""MXN"":25.077336476123737,""USD"":1,""SGD"":1.480089615277721,""AUD"":1.616985151565825,""GBP"":0.6809154813519546}",4672.015311975028,False
mAYJDvPJlPoXw0PbiGers,True,GLOBALPAY,evt_1ENEteR0MbB4ohEy3eCe4dM,2019-05-10T19:12:00.000Z,DECLINED,False,116916.34,MX,MXN,"{""CAD"":1.4086109004171923,""EUR"":0.7334065066991663,""MXN"":25.077336476123737,""USD"":1,""SGD"":1.480089615277721,""AUD"":1.616985151565825,""GBP"":0.6809154813519546}",4662.231178790325,False
6r8GUWaThWMVl8rBt-2K9,True,GLOBALPAY,evt_1EFt6bog6bnObZKi1wnqr7z,2019-05-10T00:00:00.000Z,DECLINED,False,112973.63,UK,GBP,"{""CAD"":1.4100438518879703,""EUR"":0.7349814891085726,""MXN"":25.074395455658706,""USD"":1,""SGD"":1.4813336362645473,""AUD"":1.6173056454995693,""GBP"":0.6854954949680809}",164805.79497500628,False
pZqH-Z6senOwsrIzJNFqE,True,GLOBALPAY,evt_1E9WPMAI8PWMe3dHI8XAx-5,2019-05-10T04:48:00.000Z,ACCEPTED,False,113616.24,UK,GBP,"{""CAD"":1.4100438518879703,""EUR"":0.7349814891085726,""MXN"":25.074395455658706,""USD"":1,""SGD"":1.4813336362645473,""AUD"":1.6173056454995693,""GBP"":0.6854954949680809}",165743.23366675133,False
xMHpHdyR542uOTmjALrzx,True,GLOBALPAY,evt_1ERMhHFcfQ18dyrnd4Wj2vF,2019-05-10T09:36:00.000Z,DECLINED,False,114184.02,UK,GBP,"{""CAD"":1.4100438518879703,""EUR"":0.7349814891085726,""MXN"":25.074395455658706,""USD"":1,""SGD"":1.4813336362645473,""AUD"":1.6173056454995693,""GBP"":0.6854954949680809}",166571.51044488893,False
cdK4SlDeAWVqhSuSp1VuJ,True,GLOBALPAY,evt_1E6EFpa2T2tPEQqUbylZFb1,2019-05-10T14:24:00.000Z,ACCEPTED,False,114556.45,UK,GBP,"{""CAD"":1.4100438518879703,""EUR"":0.7349814891085726,""MXN"":25.074395455658706,""USD"":1,""SGD"":1.4813336362645473,""AUD"":1.6173056454995693,""GBP"":0.6854954949680809}",167114.81087900387,False
H9Y4w0EBWpK07r75iXqtL,True,GLOBALPAY,evt_1E-3pl4s2i1IdjAqNUZvRCX,2019-05-10T19:12:00.000Z,ACCEPTED,False,115250.92,UK,GBP,"{""CAD"":1.4100438518879703,""EUR"":0.7349814891085726,""MXN"":25.074395455658706,""USD"":1,""SGD"":1.4813336362645473,""AUD"":1.6173056454995693,""GBP"":0.6854954949680809}",168127.9028761035,False
HK168iHgF-cIuAR0UypBj,True,GLOBALPAY,evt_1EU76siXJqtHPxH8wlrP3pb,2019-05-10T00:00:00.000Z,DECLINED,False,126882.83,FR,EUR,"{""CAD"":1.4087493104870519,""EUR"":0.7316121118995426,""MXN"":25.071207822320464,""USD"":1,""SGD"":1.4859271986486313,""AUD"":1.6123839627568919,""GBP"":0.6843391095295077}",173429.09984166888,False
LpzebjsBP7QcmtEo71XnI,True,GLOBALPAY,evt_1EUQJLVL-MYokN4SC4vR7La,2019-05-10T04:48:00.000Z,ACCEPTED,False,126930.3,FR,EUR,"{""CAD"":1.4087493104870519,""EUR"":0.7316121118995426,""MXN"":25.071207822320464,""USD"":1,""SGD"":1.4859271986486313,""AUD"":1.6123839627568919,""GBP"":0.6843391095295077}",173493.98395064948,False
unwyFiV_uqPEr9hzTitLW,True,GLOBALPAY,evt_1Ed27RHElwko13A6N_8yDNW,2019-05-10T09:36:00.000Z,DECLINED,False,127285.28,FR,EUR,"{""CAD"":1.4087493104870519,""EUR"":0.7316121118995426,""MXN"":25.071207822320464,""USD"":1,""SGD"":1.4859271986486313,""AUD"":1.6123839627568919,""GBP"":0.6843391095295077}",173979.18641548883,False
6gs5G682Rl8Q8uhUfrIcN,True,GLOBALPAY,evt_1EHLupPw_ZM3uXyr9-l4tDr,2019-05-10T14:24:00.000Z,ACCEPTED,False,127237.7,FR,EUR,"{""CAD"":1.4087493104870519,""EUR"":0.7316121118995426,""MXN"":25.071207822320464,""USD"":1,""SGD"":1.4859271986486313,""AUD"":1.6123839627568919,""GBP"":0.6843391095295077}",173914.15195361196,False
n9cNcvG9YFfpVp3LTkMjI,True,GLOBALPAY,evt_1EjcGEL6nOwvryts5Hq55Np,2019-05-10T19:12:00.000Z,ACCEPTED,False,127921.51,FR,EUR,"{""CAD"":1.4087493104870519,""EUR"":0.7316121118995426,""MXN"":25.071207822320464,""USD"":1,""SGD"":1.4859271986486313,""AUD"":1.6123839627568919,""GBP"":0.6843391095295077}",174848.81389930414,False
t2KsfAI0RNMSxY1MSQ1Ph,True,GLOBALPAY,evt_1E-OTvGRrpnx4U97Sgc-INA,2019-05-10T00:00:00.000Z,ACCEPTED,False,128438.17,CA,CAD,"{""CAD"":1.4069533055563173,""EUR"":0.7306124476064648,""MXN"":25.074029245118748,""USD"":1,""SGD"":1.481862197270227,""AUD"":1.6170420974021507,""GBP"":0.6875455952758193}",91288.15397979028,False
LNLUYTcWtPZ3gqts9Hlj5,True,GLOBALPAY,evt_1E5CWVZv6AI1Bxnjo5Lvv21,2019-05-10T04:48:00.000Z,DECLINED,False,128981.83,CA,CAD,"{""CAD"":1.4069533055563173,""EUR"":0.7306124476064648,""MXN"":25.074029245118748,""USD"":1,""SGD"":1.481862197270227,""AUD"":1.6170420974021507,""GBP"":0.6875455952758193}",91674.5633921375,False
jO5kZ23iQ5mb8Kt5dO3jQ,True,GLOBALPAY,evt_1EygJCPmUkgI4VAQbXphKDI,2019-05-10T09:36:00.000Z,ACCEPTED,False,128847.04,CA,CAD,"{""CAD"":1.4069533055563173,""EUR"":0.7306124476064648,""MXN"":25.074029245118748,""USD"":1,""SGD"":1.481862197270227,""AUD"":1.6170420974021507,""GBP"":0.6875455952758193}",91578.76063914796,False
ggHvrHuIMb4zN_6Fx_RVd,True,GLOBALPAY,evt_1E1mqHteSSNQVZKB7VasAOc,2019-05-10T14:24:00.000Z,ACCEPTED,False,129297.19,CA,CAD,"{""CAD"":1.4069533055563173,""EUR"":0.7306124476064648,""MXN"":25.074029245118748,""USD"":1,""SGD"":1.481862197270227,""AUD"":1.6170420974021507,""GBP"":0.6875455952758193}",91898.70729140876,False
NG8zYxwMCux1ZsWPRl1ql,True,GLOBALPAY,evt_1ENnig8Wkf9PmADfbwjF-pG,2019-05-10T19:12:00.000Z,ACCEPTED,False,129860.56,CA,CAD,"{""CAD"":1.4069533055563173,""EUR"":0.7306124476064648,""MXN"":25.074029245118748,""USD"":1,""SGD"":1.481862197270227,""AUD"":1.6170420974021507,""GBP"":0.6875455952758193}",92299.12569746043,False
QkyOAIHINFxzD04n1WDZB,True,GLOBALPAY,evt_1EymLyLHQQxHW_4CR4SYejc,2019-05-10T00:00:00.000Z,ACCEPTED,False,126508.25,AE,USD,"{""CAD"":1.4058528204881107,""EUR"":0.7332849464041634,""MXN"":25.074566296276892,""USD"":1,""SGD"":1.4779784249135384,""AUD"":1.6171441972623741,""GBP"":0.6848951026475768}",126508.25,False
32NymMvA4aJB5L0k1dNKk,True,GLOBALPAY,evt_1EQDXmmmgZfIbqJhBdWI8OZ,2019-05-10T04:48:00.000Z,ACCEPTED,False,126656.47,AE,USD,"{""CAD"":1.4058528204881107,""EUR"":0.7332849464041634,""MXN"":25.074566296276892,""USD"":1,""SGD"":1.4779784249135384,""AUD"":1.6171441972623741,""GBP"":0.6848951026475768}",126656.47,False
_41mGNzXrD15Tlma3Wss5,True,GLOBALPAY,evt_1EbgDdRURyQdWj1N1JGjL7c,2019-05-10T09:36:00.000Z,DECLINED,False,126750.42,AE,USD,"{""CAD"":1.4058528204881107,""EUR"":0.7332849464041634,""MXN"":25.074566296276892,""USD"":1,""SGD"":1.4779784249135384,""AUD"":1.6171441972623741,""GBP"":0.6848951026475768}",126750.42,False
Q_6Iov-mcT7Fs_YN3yobR,True,GLOBALPAY,evt_1Euy8w0-PLrUU2ABPRhuWbN,2019-05-10T14:24:00.000Z,DECLINED,False,127132.32,AE,USD,"{""CAD"":1.4058528204881107,""EUR"":0.7332849464041634,""MXN"":25.074566296276892,""USD"":1,""SGD"":1.4779784249135384,""AUD"":1.6171441972623741,""GBP"":0.6848951026475768}",127132.32,False
EFdCz2y1fcF0oTYKTzTNw,True,GLOBALPAY,evt_1ETi7OhJp-lkH8WWBAqPZCK,2019-05-10T19:12:00.000Z,ACCEPTED,False,126931.74,AE,USD,"{""CAD"":1.4058528204881107,""EUR"":0.7332849464041634,""MXN"":25.074566296276892,""USD"":1,""SGD"":1.4779784249135384,""AUD"":1.6171441972623741,""GBP"":0.6848951026475768}",126931.74,False
0-xTc97W82A8BHAdJmDE4,True,GLOBALPAY,evt_1E-yalZOQTQuX88QVnM_nQW,2019-05-11T00:00:00.000Z,DECLINED,False,125328.19,US,USD,"{""CAD"":1.4017621849309114,""EUR"":0.7350969939170858,""MXN"":25.079000941791055,""USD"":1,""SGD"":1.478586853304829,""AUD"":1.6138398318398375,""GBP"":0.6857724522596775}",125328.19,False
RT0Lz2Z6RyEME8Xnt9wym,True,GLOBALPAY,evt_1ELWj4ViJp9TuD0be4aiuM7,2019-05-11T04:48:00.000Z,DECLINED,False,125897.88,US,USD,"{""CAD"":1.4017621849309114,""EUR"":0.7350969939170858,""MXN"":25.079000941791055,""USD"":1,""SGD"":1.478586853304829,""AUD"":1.6138398318398375,""GBP"":0.6857724522596775}",125897.88,False
MI4BVTyWcFSpWHzVn1t9u,True,GLOBALPAY,evt_1EaHVbap95v0jC5LxuXpZeL,2019-05-11T09:36:00.000Z,ACCEPTED,False,125811.69,US,USD,"{""CAD"":1.4017621849309114,""EUR"":0.7350969939170858,""MXN"":25.079000941791055,""USD"":1,""SGD"":1.478586853304829,""AUD"":1.6138398318398375,""GBP"":0.6857724522596775}",125811.69,False
KEreN9BjFv9zZ2RgRJeEI,True,GLOBALPAY,evt_1EEYH0FVhpeDowK0Jsx0QYr,2019-05-11T14:24:00.000Z,ACCEPTED,False,125739.95,US,USD,"{""CAD"":1.4017621849309114,""EUR"":0.7350969939170858,""MXN"":25.079000941791055,""USD"":1,""SGD"":1.478586853304829,""AUD"":1.6138398318398375,""GBP"":0.6857724522596775}",125739.95,False
SPTGKKXTnbX7UDzdppUl3,True,GLOBALPAY,evt_1EQOsH5VcrOf37lEb7gkqJJ,2019-05-11T19:12:00.000Z,DECLINED,False,125499.23,US,USD,"{""CAD"":1.4017621849309114,""EUR"":0.7350969939170858,""MXN"":25.079000941791055,""USD"":1,""SGD"":1.478586853304829,""AUD"":1.6138398318398375,""GBP"":0.6857724522596775}",125499.23,False
bxLbD1PzLVWjE-om3wc6h,True,GLOBALPAY,evt_1Ej5qqKLPc0mNS8LILCsCB_,2019-05-11T00:00:00.000Z,ACCEPTED,False,116877.81,MX,MXN,"{""CAD"":1.406289155724315,""EUR"":0.735781039979255,""MXN"":25.07605492063914,""USD"":1,""SGD"":1.4797288041914372,""AUD"":1.6149838493997182,""GBP"":0.6870829517284766}",4660.932924652448,False
kf1FAPEnzf3wopqVMh15k,True,GLOBALPAY,evt_1EmEwmKxBdzZ47spGkGQpMY,2019-05-11T04:48:00.000Z,ACCEPTED,False,116817.7,MX,MXN,"{""CAD"":1.406289155724315,""EUR"":0.735781039979255,""MXN"":25.07605492063914,""USD"":1,""SGD"":1.4797288041914372,""AUD"":1.6149838493997182,""GBP"":0.6870829517284766}",4658.535817125357,False
B9GWi7Mia4iIHSd3x196g,True,GLOBALPAY,evt_1EB8ZOEbx1HCoqMJjPhlinW,2019-05-11T09:36:00.000Z,ACCEPTED,False,116718.8,MX,MXN,"{""CAD"":1.406289155724315,""EUR"":0.735781039979255,""MXN"":25.07605492063914,""USD"":1,""SGD"":1.4797288041914372,""AUD"":1.6149838493997182,""GBP"":0.6870829517284766}",4654.591815554417,False
v0UiBRshw3wcClE_90yLD,True,GLOBALPAY,evt_1EAAijD7E8fTUcGvAycuXF_,2019-05-11T14:24:00.000Z,DECLINED,False,116824.91,MX,MXN,"{""CAD"":1.406289155724315,""EUR"":0.735781039979255,""MXN"":25.07605492063914,""USD"":1,""SGD"":1.4797288041914372,""AUD"":1.6149838493997182,""GBP"":0.6870829517284766}",4658.823342416828,False
4P8MPYRIAYsxBnirj-BcR,True,GLOBALPAY,evt_1EvJVvpjWdeBTKeG4aHXEcQ,2019-05-11T19:12:00.000Z,ACCEPTED,False,117100.98,MX,MXN,"{""CAD"":1.406289155724315,""EUR"":0.735781039979255,""MXN"":25.07605492063914,""USD"":1,""SGD"":1.4797288041914372,""AUD"":1.6149838493997182,""GBP"":0.6870829517284766}",4669.83264993644,False
VU9OfLM9yF5-g8lypTvsT,True,GLOBALPAY,evt_1EqIBt5v_VSc4mM0LhZnpXH,2019-05-11T00:00:00.000Z,ACCEPTED,False,115122.5,UK,GBP,"{""CAD"":1.4014433570826073,""EUR"":0.7396373677567392,""MXN"":25.07347397591124,""USD"":1,""SGD"":1.4761886855515889,""AUD"":1.6179539974965405,""GBP"":0.6915207775237543}",166477.2827394119,False
Kt99KcAfXPKURKc5x0Xhe,True,GLOBALPAY,evt_1EMVFga3Ql7uW0BtzcqvIZU,2019-05-11T04:48:00.000Z,DECLINED,False,115041.22,UK,GBP,"{""CAD"":1.4014433570826073,""EUR"":0.7396373677567392,""MXN"":25.07347397591124,""USD"":1,""SGD"":1.4761886855515889,""AUD"":1.6179539974965405,""GBP"":0.6915207775237543}",166359.74469479805,False
Z5zslGG7aEP1HEfuqmU-p,True,GLOBALPAY,evt_1EIx2ykfy9cM-o6fAx4Bhl0,2019-05-11T09:36:00.000Z,ACCEPTED,False,115499.04,UK,GBP,"{""CAD"":1.4014433570826073,""EUR"":0.7396373677567392,""MXN"":25.07347397591124,""USD"":1,""SGD"":1.4761886855515889,""AUD"":1.6179539974965405,""GBP"":0.6915207775237543}",167021.79277040233,False
oRvfP7mwa1oYlGJVNnglo,True,GLOBALPAY,evt_1Ebn061gDZvmT2fPDNuGrYa,2019-05-11T14:24:00.000Z,ACCEPTED,False,116052.27,UK,GBP,"{""CAD"":1.4014433570826073,""EUR"":0.7396373677567392,""MXN"":25.07347397591124,""USD"":1,""SGD"":1.4761886855515889,""AUD"":1.6179539974965405,""GBP"":0.6915207775237543}",167821.8121161421,False
1Nm5tWXciOdSkLpq2pp-6,True,GLOBALPAY,evt_1Eijft_spoKR7dAuh8v8SYm,2019-05-11T19:12:00.000Z,ACCEPTED,False,115939.72,UK,GBP,"{""CAD"":1.4014433570826073,""EUR"":0.7396373677567392,""MXN"":25.07347397591124,""USD"":1,""SGD"":1.4761886855515889,""AUD"":1.6179539974965405,""GBP"":0.6915207775237543}",167659.05489516168,False
_2TnPB1sTeVMRGgPeJgPq,True,GLOBALPAY,evt_1ErtSOs71TXIRkVR1zc9e7t,2019-05-11T00:00:00.000Z,DECLINED,False,128162.34,FR,EUR,"{""CAD"":1.4012032561417014,""EUR"":0.7360823172032501,""MXN"":25.072973423471332,""USD"":1,""SGD"":1.4726391547537832,""AUD"":1.6192094764407892,""GBP"":0.6945395814568806}",174114.1405039503,False
S6kJ-q7_7hVH16-XwA6SI,True,GLOBALPAY,evt_1EHKpzM6ZrvX21g7sBYhenT,2019-05-11T04:48:00.000Z,ACCEPTED,False,128185.71,FR,EUR,"{""CAD"":1.4012032561417014,""EUR"":0.7360823172032501,""MXN"":25.072973423471332,""USD"":1,""SGD"":1.4726391547537832,""AUD"":1.6192094764407892,""GBP"":0.6945395814568806}",174145.889670387,False
Fi_ien8zp5H-rBjlWLnOO,True,GLOBALPAY,evt_1E9dgAlBjV3baHlfoEsnp9x,2019-05-11T09:36:00.000Z,DECLINED,False,127931.19,FR,EUR,"{""CAD"":1.4012032561417014,""EUR"":0.7360823172032501,""MXN"":25.072973423471332,""USD"":1,""SGD"":1.4726391547537832,""AUD"":1.6192094764407892,""GBP"":0.6945395814568806}",173800.11312603657,False
tH0vok6G0HZNqVR6VKFb6,True,GLOBALPAY,evt_1EwmaH0-IjRiez5Gli-4lT8,2019-05-11T14:24:00.000Z,DECLINED,False,127829.18,FR,EUR,"{""CAD"":1.4012032561417014,""EUR"":0.7360823172032501,""MXN"":25.072973423471332,""USD"":1,""SGD"":1.4726391547537832,""AUD"":1.6192094764407892,""GBP"":0.6945395814568806}",173661.52808246753,False
_fCFoDQH630Zzc1CY9bTb,True,GLOBALPAY,evt_1EShO5tXIEEw3r3uagtpH01,2019-05-11T19:12:00.000Z,DECLINED,False,127719.78,FR,EUR,"{""CAD"":1.4012032561417014,""EUR"":0.7360823172032501,""MXN"":25.072973423471332,""USD"":1,""SGD"":1.4726391547537832,""AUD"":1.6192094764407892,""GBP"":0.6945395814568806}",173512.9034009025,False
n3fb0ymyOAejxqHNHmsRu,True,GLOBALPAY,evt_1EhvOzNHq0I4CZbXsBLZawI,2019-05-11T00:00:00.000Z,ACCEPTED,False,130422.53,CA,CAD,"{""CAD"":1.3969669712601518,""EUR"":0.7398899474546142,""MXN"":25.06997792976894,""USD"":1,""SGD"":1.4698920871007406,""AUD"":1.6225350022980283,""GBP"":0.6938166885854811}",93361.21231438329,False
1AFPizzNT7syrJJEZs3s9,True,GLOBALPAY,evt_1EFsqgfLK6Qf8NMjzpNB1I3,2019-05-11T04:48:00.000Z,ACCEPTED,False,130362.63,CA,CAD,"{""CAD"":1.3969669712601518,""EUR"":0.7398899474546142,""MXN"":25.06997792976894,""USD"":1,""SGD"":1.4698920871007406,""AUD"":1.6225350022980283,""GBP"":0.6938166885854811}",93318.33370577457,False
wmN5CbqP76iMg6FPbAa4h,True,GLOBALPAY,evt_1Ett7ZaNvTEhRgJOObzjSO7,2019-05-11T09:36:00.000Z,DECLINED,False,130913.86,CA,CAD,"{""CAD"":1.3969669712601518,""EUR"":0.7398899474546142,""MXN"":25.06997792976894,""USD"":1,""SGD"":1.4698920871007406,""AUD"":1.6225350022980283,""GBP"":0.6938166885854811}",93712.9242804556,False
5Qa60N87g2N6frHQDk_1F,True,GLOBALPAY,evt_1EQ7afe6rHvd4RpFGMvjJaU,2019-05-11T14:24:00.000Z,DECLINED,False,131382.93,CA,CAD,"{""CAD"":1.3969669712601518,""EUR"":0.7398899474546142,""MXN"":25.06997792976894,""USD"":1,""SGD"":1.4698920871007406,""AUD"":1.6225350022980283,""GBP"":0.6938166885854811}",94048.70172519852,False
MmfnLceDwfv-GO3SK6oF1,True,GLOBALPAY,evt_1Ey6mUDbyG61YPGpm5TrDqs,2019-05-11T19:12:00.000Z,ACCEPTED,False,132037.78,CA,CAD,"{""CAD"":1.3969669712601518,""EUR"":0.7398899474546142,""MXN"":25.06997792976894,""USD"":1,""SGD"":1.4698920871007406,""AUD"":1.6225350022980283,""GBP"":0.6938166885854811}",94517.46728191694,False
CONTUbeOLoUOjqVOAlr4c,True,GLOBALPAY,evt_1E1mvWlup4dL_yrCty7PFbc,2019-05-11T00:00:00.000Z,DECLINED,False,127449.81,AE,USD,"{""CAD"":1.394120113861858,""EUR"":0.7408456737870986,""MXN"":25.068794192023702,""USD"":1,""SGD"":1.4657999330576348,""AUD"":1.618160735523872,""GBP"":0.6924556562805086}",127449.81,False
run6OGF2yp6TLCO7SpTfK,True,GLOBALPAY,evt_1EiWL1pmPqNvXqI0boMMMYi,2019-05-11T04:48:00.000Z,DECLINED,False,127641.9,AE,USD,"{""CAD"":1.394120113861858,""EUR"":0.7408456737870986,""MXN"":25.068794192023702,""USD"":1,""SGD"":1.4657999330576348,""AUD"":1.618160735523872,""GBP"":0.6924556562805086}",127641.9,False
unANfZAsSCOK0T2t2_tUt,True,GLOBALPAY,evt_1EtFX_7pH7db6LqPRjU_-PI,2019-05-11T09:36:00.000Z,ACCEPTED,False,128028.86,AE,USD,"{""CAD"":1.394120113861858,""EUR"":0.7408456737870986,""MXN"":25.068794192023702,""USD"":1,""SGD"":1.4657999330576348,""AUD"":1.618160735523872,""GBP"":0.6924556562805086}",128028.86,False
iseO_qmxZMDvakuXZiKw_,True,GLOBALPAY,evt_1ENyu1RzMSp74BZRhCuMtrs,2019-05-11T14:24:00.000Z,DECLINED,False,128428.22,AE,USD,"{""CAD"":1.394120113861858,""EUR"":0.7408456737870986,""MXN"":25.068794192023702,""USD"":1,""SGD"":1.4657999330576348,""AUD"":1.618160735523872,""GBP"":0.6924556562805086}",128428.22,False
UeZPkmexD7jfRczeXzlB8,True,GLOBALPAY,evt_1E6PNZdSjFSmwOHkcB6m6mu,2019-05-11T19:12:00.000Z,ACCEPTED,False,128835.25,AE,USD,"{""CAD"":1.394120113861858,""EUR"":0.7408456737870986,""MXN"":25.068794192023702,""USD"":1,""SGD"":1.4657999330576348,""AUD"":1.618160735523872,""GBP"":0.6924556562805086}",128835.25,False
KP0pz33f5t4I_3dij1Ci7,True,GLOBALPAY,evt_1E3Q-sR93iunLv5LUqYBdYb,2019-05-12T00:00:00.000Z,ACCEPTED,False,125951.68,US,USD,"{""CAD"":1.3921535063176114,""EUR"":0.738882284518516,""MXN"":25.065966435877396,""USD"":1,""SGD"":1.4704980308645794,""AUD"":1.613818257247632,""GBP"":0.6917606226419806}",125951.68,False
